TripID,TripDuration,TripDistance,StartTime,EndTime,StartCenterlineID,StartCenterlineType,EndCenterlineID,EndCenterlineType,ObjectId
39249,437,1031,2019-05-31T17:00:00.000Z,2019-05-31T17:30:00.000Z,22066,street,25654,street,37886
39259,1234,2290,2019-05-31T17:00:00.000Z,2019-05-31T17:30:00.000Z,11173,street,19873,street,37887
39270,1054,402,2019-05-31T17:00:00.000Z,2019-05-31T17:30:00.000Z,16729,street,21222,street,37888
39160,419,963,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,16615,street,17364,street,37889
39176,709,1272,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,16657,street,17431,street,37890
39180,748,474,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,17494,street,18368,street,37891
39200,745,1272,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,15009,street,15469,street,37892
39381,2875,3061,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,16600,street,15443,street,37893
39273,424,671,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,15444,street,15358,street,37894
39387,1919,6442,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,14368,street,17547,street,37895
39103,1862,1646,2019-05-31T16:30:00.000Z,2019-05-31T17:00:00.000Z,17431,street,17053,street,37896
39383,199,641,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,21064,street,17417,street,37897
39274,341,1060,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,16851,street,11404,street,37898
39395,452,1309,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,19072,street,21222,street,37899
39104,1844,4997,2019-05-31T16:30:00.000Z,2019-05-31T17:00:00.000Z,12534,street,17493,street,37900
39401,261,867,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,17137,street,16911,street,37901
39281,152,286,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,15947,street,19612,street,37902
39397,446,1898,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,19743,street,25091,street,37903
39108,824,1520,2019-05-31T16:30:00.000Z,2019-05-31T16:30:00.000Z,17808,street,17647,street,37904
39407,583,2027,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,20808,street,,trail,37905
39284,190,472,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,15280,street,21693,street,37906
39404,128,487,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,20482,street,21091,street,37907
39109,519,1654,2019-05-31T16:30:00.000Z,2019-05-31T16:30:00.000Z,13638,street,20808,street,37908
39450,1938,1957,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,25386,street,20010,street,37909
39289,690,2445,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,17811,street,17810,street,37910
39406,577,444,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,17431,street,17244,street,37911
39110,7127,9746,2019-05-31T16:30:00.000Z,2019-05-31T18:30:00.000Z,14822,street,23140,street,37912
39454,9,5,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,22778,street,17663,street,37913
39301,1731,1959,2019-05-31T17:30:00.000Z,2019-05-31T18:00:00.000Z,17051,street,18754,street,37914
39419,305,922,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,15276,street,16582,street,37915
39113,278,1042,2019-05-31T16:30:00.000Z,2019-05-31T16:30:00.000Z,18595,street,21738,street,37916
39458,1196,4647,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,17663,street,11392,street,37917
39316,2672,2935,2019-05-31T17:30:00.000Z,2019-05-31T18:00:00.000Z,17119,street,19090,street,37918
39428,861,1827,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,20012,street,17709,street,37919
39117,186,672,2019-05-31T16:30:00.000Z,2019-05-31T16:30:00.000Z,19780,street,11252,street,37920
39462,145,602,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,20478,street,11512,street,37921
39322,800,3784,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,11252,street,16839,street,37922
39456,544,1323,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,17240,street,17872,street,37923
39122,865,2436,2019-05-31T16:30:00.000Z,2019-05-31T17:00:00.000Z,16745,street,14830,street,37924
39476,111,349,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,20808,street,16892,street,37925
39326,1545,2215,2019-05-31T17:30:00.000Z,2019-05-31T18:00:00.000Z,11281,street,17307,street,37926
39460,1773,6651,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,21005,street,25195,street,37927
39134,455,1266,2019-05-31T16:30:00.000Z,2019-05-31T17:00:00.000Z,21310,street,17183,street,37928
39379,409,190,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,,trail,,trail,37929
39342,206,566,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,17431,street,25963,street,37930
39466,873,2421,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,20490,street,15178,street,37931
39137,476,1962,2019-05-31T16:30:00.000Z,2019-05-31T17:00:00.000Z,17432,street,14827,street,37932
39396,496,2004,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,17471,street,17709,street,37933
39363,3480,1632,2019-05-31T17:30:00.000Z,2019-05-31T18:30:00.000Z,25147,street,15094,street,37934
39467,2538,423,2019-05-31T18:00:00.000Z,2019-05-31T19:00:00.000Z,,trail,,trail,37935
39149,134,441,2019-05-31T16:30:00.000Z,2019-05-31T17:00:00.000Z,21515,street,12775,street,37936
39399,494,2352,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,,trail,21235,street,37937
39367,893,2467,2019-05-31T17:30:00.000Z,2019-05-31T18:00:00.000Z,16721,street,18036,street,37938
39468,3276,2096,2019-05-31T18:00:00.000Z,2019-05-31T19:00:00.000Z,11429,street,10636,street,37939
39150,1969,4596,2019-05-31T16:30:00.000Z,2019-05-31T17:30:00.000Z,,trail,22633,street,37940
39425,1596,165,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,17241,street,19438,street,37941
39373,78,42,2019-05-31T17:30:00.000Z,2019-05-31T18:00:00.000Z,14830,street,14830,street,37942
42324,1424,168,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,18617,street,17112,street,37943
39153,608,1326,2019-05-31T16:30:00.000Z,2019-05-31T17:00:00.000Z,17117,street,14827,street,37944
39158,503,1589,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,17116,street,14827,street,37945
39179,592,2715,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,16774,street,15411,street,37946
39182,745,58,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,20011,street,18595,street,37947
39194,567,1525,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,18754,street,17113,street,37948
39197,843,3250,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,16729,street,16729,street,37949
39225,451,1165,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,,trail,17051,street,37950
39232,1944,4571,2019-05-31T17:00:00.000Z,2019-05-31T17:30:00.000Z,19245,street,15056,street,37951
39238,299,858,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,17346,street,21222,street,37952
39242,274,364,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,17470,street,16190,street,37953
39244,472,1617,2019-05-31T17:00:00.000Z,2019-05-31T17:30:00.000Z,15895,street,16892,street,37954
39254,663,713,2019-05-31T17:00:00.000Z,2019-05-31T17:30:00.000Z,13637,street,15358,street,37955
39264,90,359,2019-05-31T17:00:00.000Z,2019-05-31T17:00:00.000Z,16885,street,16593,street,37956
39431,2352,1860,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,11171,street,11123,street,37957
42325,1396,160,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,18617,street,17112,street,37958
39276,531,1418,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,17871,street,16804,street,37959
39435,852,4373,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,16943,street,13784,street,37960
39400,1935,4205,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,15947,street,25933,street,37961
39283,1711,3620,2019-05-31T17:30:00.000Z,2019-05-31T18:00:00.000Z,20808,street,16641,street,37962
39437,869,4039,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,16943,street,13785,street,37963
39403,772,2854,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,15471,street,19739,street,37964
39290,448,1205,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,15037,street,18754,street,37965
39447,1248,606,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,16729,street,21222,street,37966
39408,573,2126,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,15178,street,,trail,37967
39299,949,3397,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,18614,street,16678,street,37968
39461,206,1022,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,16560,street,25913,street,37969
39414,56,50,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,18754,street,17635,street,37970
39306,881,3204,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,17646,street,20562,street,37971
39463,229,623,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,18610,street,17361,street,37972
39416,641,1988,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,16190,street,21064,street,37973
39321,954,256,2019-05-31T17:30:00.000Z,2019-05-31T18:00:00.000Z,15806,street,,trail,37974
39475,1876,6067,2019-05-31T18:00:00.000Z,2019-05-31T19:00:00.000Z,16582,street,,trail,37975
39427,4548,6399,2019-05-31T18:00:00.000Z,2019-05-31T19:30:00.000Z,20393,street,14048,street,37976
39332,765,1925,2019-05-31T17:30:00.000Z,2019-05-31T18:00:00.000Z,12777,street,22529,street,37977
39390,795,1981,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,17300,street,23137,street,37978
39439,240,455,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,,trail,20491,street,37979
39349,306,640,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,14996,street,17051,street,37980
39394,1303,6284,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,17119,street,11656,street,37981
39443,448,1540,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,14827,street,17431,street,37982
39352,185,924,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,17470,street,25386,street,37983
39398,412,1845,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,15177,street,25091,street,37984
39457,182,455,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,22778,street,16077,street,37985
39355,183,22,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,21928,street,16285,street,37986
39417,312,871,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,17477,street,17250,street,37987
42323,1437,155,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,18617,street,17112,street,37988
39368,1362,1533,2019-05-31T17:30:00.000Z,2019-05-31T18:00:00.000Z,16561,street,15178,street,37989
39440,340,177,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,17297,street,14461,street,37990
39376,294,676,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,15469,street,17240,street,37991
42316,1014,3030,2019-05-31T17:30:00.000Z,2019-05-31T18:00:00.000Z,17606,street,16059,street,37992
39464,1347,1978,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,14996,street,14996,street,37993
39382,2007,3418,2019-05-31T18:00:00.000Z,2019-05-31T18:30:00.000Z,19612,street,17477,street,37994
39282,257,514,2019-05-31T17:30:00.000Z,2019-05-31T17:30:00.000Z,17418,street,21659,street,37995
39405,480,1409,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,20796,street,23137,street,37996
39409,525,1039,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,17116,street,16717,street,37997
39418,48,88,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,14827,street,14827,street,37998
39421,369,871,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,20561,street,19245,street,37999
39432,113,274,2019-05-31T18:00:00.000Z,2019-05-31T18:00:00.000Z,12219,street,12218,street,38000
37548,859,2248,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,11283,street,15411,street,36001
37446,1155,1249,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,,trail,,trail,36002
37735,173,613,2019-05-31T01:00:00.000Z,2019-05-31T01:00:00.000Z,19072,street,16641,street,36003
37452,1910,3041,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,17958,street,16829,street,36004
37552,1680,817,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,16948,street,16946,street,36005
37736,433,1836,2019-05-31T01:00:00.000Z,2019-05-31T01:00:00.000Z,17977,street,17470,street,36006
37500,3256,9527,2019-05-31T00:00:00.000Z,2019-05-31T01:00:00.000Z,16641,street,16895,street,36007
37556,593,1789,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,20972,street,16352,street,36008
37751,918,2841,2019-05-31T01:00:00.000Z,2019-05-31T01:30:00.000Z,25973,street,18594,street,36009
37506,7582,2871,2019-05-31T00:00:00.000Z,2019-05-31T02:00:00.000Z,17057,street,16671,street,36010
37586,253,384,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,11507,street,11521,street,36011
37772,1024,1355,2019-05-31T01:00:00.000Z,2019-05-31T01:30:00.000Z,16665,street,17885,street,36012
37516,896,2625,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,21462,street,20178,street,36013
37602,2538,10789,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,19969,street,13688,street,36014
37778,1159,2601,2019-05-31T01:00:00.000Z,2019-05-31T01:30:00.000Z,,trail,16616,street,36015
37533,244,813,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,17304,street,22881,street,36016
37607,219,259,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,17722,street,16644,street,36017
37781,3872,5598,2019-05-31T01:00:00.000Z,2019-05-31T02:00:00.000Z,25851,street,16059,street,36018
37573,1870,6812,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,11281,street,16753,street,36019
37540,3276,5999,2019-05-31T00:00:00.000Z,2019-05-31T01:00:00.000Z,,trail,16638,street,36020
37612,547,878,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,17083,street,14461,street,36021
37794,1251,1273,2019-05-31T01:00:00.000Z,2019-05-31T01:30:00.000Z,17266,street,15540,street,36022
37575,741,2200,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,17633,street,21222,street,36023
37541,620,2993,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,16797,street,10318,street,36024
37622,465,1273,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,16598,street,16641,street,36025
37306,642,1779,2019-05-30T23:30:00.000Z,2019-05-30T23:30:00.000Z,16912,street,25147,street,36026
37715,757,1848,2019-05-31T01:00:00.000Z,2019-05-31T01:00:00.000Z,17585,street,15443,street,36027
37588,173,201,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,17978,street,16616,street,36028
42226,2597,354,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,,trail,,trail,36029
37629,1701,9279,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,22827,street,,trail,36030
37309,1017,3147,2019-05-30T23:30:00.000Z,2019-05-30T23:30:00.000Z,10323,street,20334,street,36031
37730,994,5104,2019-05-31T01:00:00.000Z,2019-05-31T01:00:00.000Z,,trail,18108,street,36032
37600,2884,6820,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,16616,street,17650,street,36033
42227,841,938,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,15988,street,,trail,36034
37630,1040,3842,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,12209,street,,trail,36035
37318,282,1349,2019-05-30T23:30:00.000Z,2019-05-30T23:30:00.000Z,15300,street,22479,street,36036
37734,121,59,2019-05-31T01:00:00.000Z,2019-05-31T01:00:00.000Z,16615,street,17094,street,36037
37603,845,3003,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,15173,street,22774,street,36038
37421,1065,3109,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,21215,street,15358,street,36039
37632,2328,6297,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,13188,street,13193,street,36040
37328,5342,5499,2019-05-30T23:30:00.000Z,2019-05-31T01:00:00.000Z,18286,street,18471,street,36041
37755,1311,2658,2019-05-31T01:00:00.000Z,2019-05-31T01:30:00.000Z,16901,street,16701,street,36042
37604,2796,6875,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,16616,street,17650,street,36043
37425,292,1205,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,17301,street,17897,street,36044
37642,1012,3742,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,10318,street,17625,street,36045
37729,984,2877,2019-05-31T01:00:00.000Z,2019-05-31T01:00:00.000Z,15459,street,22248,street,36046
37531,250,700,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,11400,street,17661,street,36047
37689,156,209,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,,trail,,trail,36048
37342,666,2734,2019-05-30T23:30:00.000Z,2019-05-30T23:30:00.000Z,,trail,14463,street,36049
37358,1730,7876,2019-05-30T23:30:00.000Z,2019-05-31T00:00:00.000Z,18914,street,21772,street,36050
37387,475,1631,2019-05-30T23:30:00.000Z,2019-05-31T00:00:00.000Z,14908,street,23170,street,36051
37389,706,567,2019-05-30T23:30:00.000Z,2019-05-31T00:00:00.000Z,18754,street,20570,street,36052
37391,381,1488,2019-05-30T23:30:00.000Z,2019-05-31T00:00:00.000Z,16264,street,18621,street,36053
37398,209,1103,2019-05-30T23:30:00.000Z,2019-05-30T23:30:00.000Z,15568,street,21316,street,36054
37403,507,909,2019-05-30T23:30:00.000Z,2019-05-31T00:00:00.000Z,14081,street,11282,street,36055
37405,786,1019,2019-05-30T23:30:00.000Z,2019-05-31T00:00:00.000Z,17994,street,17994,street,36056
42208,660,756,2019-05-30T23:30:00.000Z,2019-05-30T23:30:00.000Z,18616,street,18598,street,36057
37422,1353,2347,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,17470,street,16589,street,36058
37426,373,1335,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,25415,street,21933,street,36059
37427,613,2853,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,15899,street,16911,street,36060
37450,195,585,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,19356,street,20016,street,36061
37455,538,1320,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,14828,street,17050,street,36062
37459,625,2304,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,19417,street,16060,street,36063
37463,196,512,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,12952,street,12148,street,36064
37464,1962,4126,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,18917,street,16704,street,36065
37467,191,327,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,17887,street,17082,street,36066
37469,407,51,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,25970,street,19561,street,36067
37473,1487,4176,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,,trail,17149,street,36068
37477,682,301,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,12148,street,12953,street,36069
37481,220,1052,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,16641,street,17627,street,36070
37483,1052,3044,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,16617,street,19564,street,36071
37491,188,853,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,11504,street,25443,street,36072
37494,444,1838,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,11288,street,11704,street,36073
37495,1365,3359,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,17979,street,,trail,36074
37497,830,1064,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,21654,street,17241,street,36075
37503,2221,6105,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,,trail,,trail,36076
37519,7365,356,2019-05-31T00:00:00.000Z,2019-05-31T02:00:00.000Z,17660,street,17662,street,36077
37526,405,1423,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,16641,street,13188,street,36078
37534,332,852,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,,trail,11745,street,36079
37535,1053,2042,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,16810,street,18007,street,36080
42219,215,561,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,17605,street,22699,street,36081
42230,2044,12,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,,trail,,trail,36082
37419,687,1104,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,17594,street,15015,street,36083
37431,384,929,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,11704,street,14076,street,36084
37475,1886,3037,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,17124,street,16901,street,36085
37484,7542,3717,2019-05-31T00:00:00.000Z,2019-05-31T02:00:00.000Z,12209,street,19774,street,36086
37488,1839,3338,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,11507,street,11507,street,36087
37490,1510,3819,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,25565,street,22633,street,36088
37493,269,975,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,16600,street,17723,street,36089
37502,4499,9687,2019-05-31T00:00:00.000Z,2019-05-31T01:30:00.000Z,16641,street,16895,street,36090
37504,938,4047,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,17627,street,16705,street,36091
37510,1255,3226,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,14461,street,,trail,36092
37515,1859,4355,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,16901,street,15819,street,36093
37525,241,44,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,16363,street,11162,street,36094
37536,105,103,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,15474,street,18109,street,36095
37739,364,4,2019-05-31T01:00:00.000Z,2019-05-31T01:00:00.000Z,16901,street,16901,street,36096
37656,2152,5012,2019-05-31T00:30:00.000Z,2019-05-31T01:30:00.000Z,15178,street,,trail,36097
37434,1790,6724,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,18993,street,14871,street,36098
37609,2228,5768,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,20686,street,16665,street,36099
37690,1729,3002,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,17396,street,,trail,36100
37757,2740,6985,2019-05-31T01:00:00.000Z,2019-05-31T02:00:00.000Z,14461,street,16059,street,36101
37539,2327,1163,2019-05-31T00:00:00.000Z,2019-05-31T01:00:00.000Z,,trail,,trail,36102
37740,1337,2934,2019-05-31T01:00:00.000Z,2019-05-31T01:30:00.000Z,16753,street,16753,street,36103
37664,701,1276,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,16616,street,18599,street,36104
37435,2306,4497,2019-05-31T00:00:00.000Z,2019-05-31T00:30:00.000Z,18687,street,22633,street,36105
37610,240,1221,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,17887,street,26082,street,36106
37555,746,1063,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,11277,street,,trail,36107
37764,294,534,2019-05-31T01:00:00.000Z,2019-05-31T01:00:00.000Z,16678,street,16084,street,36108
42222,106,346,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,22502,street,,trail,36109
37744,1065,1287,2019-05-31T01:00:00.000Z,2019-05-31T01:30:00.000Z,,trail,,trail,36110
42235,422,402,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,25475,street,25554,street,36111
37437,422,827,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,21086,street,19741,street,36112
37623,966,1577,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,16638,street,16641,street,36113
37561,5677,9133,2019-05-31T00:30:00.000Z,2019-05-31T02:00:00.000Z,17887,street,16643,street,36114
37771,183,817,2019-05-31T01:00:00.000Z,2019-05-31T01:00:00.000Z,,trail,20393,street,36115
37420,3794,4175,2019-05-31T00:00:00.000Z,2019-05-31T01:00:00.000Z,16808,street,,trail,36116
37747,813,1370,2019-05-31T01:00:00.000Z,2019-05-31T01:00:00.000Z,21710,street,,trail,36117
42239,11,3,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,16220,street,,trail,36118
37440,488,1565,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,12209,street,23137,street,36119
37646,168,531,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,19785,street,26102,street,36120
37563,1019,4367,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,16589,street,21128,street,36121
37786,96,178,2019-05-31T01:00:00.000Z,2019-05-31T01:00:00.000Z,12410,street,12410,street,36122
37449,131,483,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,16641,street,17721,street,36123
37758,632,3306,2019-05-31T01:00:00.000Z,2019-05-31T01:00:00.000Z,17266,street,11150,street,36124
42240,401,170,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,17294,street,21222,street,36125
37443,478,1079,2019-05-31T00:00:00.000Z,2019-05-31T00:00:00.000Z,12775,street,12774,street,36126
37659,272,856,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,19775,street,17314,street,36127
37669,2309,10929,2019-05-31T00:30:00.000Z,2019-05-31T01:30:00.000Z,11281,street,,trail,36128
37671,1820,6317,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,19986,street,16190,street,36129
37673,646,2204,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,12209,street,19986,street,36130
37680,258,341,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,16832,street,16638,street,36131
37693,429,1950,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,,trail,,trail,36132
37694,1039,4444,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,19969,street,21962,street,36133
37550,358,559,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,19775,street,16086,street,36134
37553,634,2420,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,21506,street,15600,street,36135
37564,1755,4412,2019-05-31T00:30:00.000Z,2019-05-31T01:00:00.000Z,20570,street,17515,street,36136
37567,703,1524,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,21306,street,,trail,36137
37601,755,128,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,16911,street,16205,street,36138
37611,826,3138,2019-05-31T00:30:00.000Z,2019-05-31T00:30:00.000Z,17737,street,19574,street,36139
